"STATION","DATE","DP01","DP10","DP1X","DSND","EMNT","EMXP","EMXT","PRCP","TAVG","TMAX","TMIN"
"USW00023232","1949-10","1","1","0","0","1.7","3.3","31.7","3.3","16.2","24.6","7.9"
"USW00023232","1949-11","5","2","0","0","2.8","20.8","28.3","28.6","12.8","19.8","5.8"
"USW00023232","1949-12","9","5","0","0","-3.3","11.2","15.6","49.1","6.1","11.2","1.1"
"USW00023232","1950-01","15","8","0","0","-6.7","19.6","18.9","100.7","5.5","10.1","1.0"
"USW00023232","1950-02","7","5","1","0","-3.9","25.9","22.2","73.2","10.0","16.2","3.8"
"USW00023232","1950-03","8","4","0","0","-0.6","18.3","26.7","45.3","11.0","17.7","4.3"
"USW00023232","1950-04","5","2","0","0","3.9","8.4","32.2","15.8","15.8","24.0","7.6"
"USW00023232","1950-05","2","2","0","0","1.1","5.6","38.3","10.2","18.0","27.2","8.9"
"USW00023232","1950-06","2","0","0","0","5.0","0.3","42.8","0.6","20.3","29.5","11.1"
"USW00023232","1950-07","1","0","0","0","11.7","0.3","42.8","0.3","24.2","34.1","14.3"
"USW00023232","1950-08","0","0","0","0","8.9","0.0","41.7","0.0","24.1","34.2","14.0"
"USW00023232","1950-09","1","1","0","0","8.3","8.9","42.2","8.9","21.6","29.9","13.3"
"USW00023232","1950-10","7","4","0","0","3.9","25.1","33.9","62.0","17.4","24.5","10.3"
"USW00023232","1950-11","11","7","1","0","4.4","44.5","25.6","121.9","14.0","18.7","9.2"
"USW00023232","1950-12","11","10","0","0","1.1","23.9","19.4","115.6","10.1","12.6","7.5"
"USW00023232","1951-01","11","7","0","0","-2.8","11.7","15.0","50.0","7.4","11.0","3.8"
"USW00023232","1951-02","9","6","0","0","-2.2","15.7","18.9","41.2","9.8","14.8","4.9"
"USW00023232","1951-03","4","3","0","0","-1.1","6.6","26.1","16.8","11.8","18.9","4.8"
"USW00023232","1951-04","3","1","0","0","2.8","15.2","33.3","17.5","14.5","21.6","7.3"
"USW00023232","1951-05","3","1","0","0","5.0","10.4","37.8","11.9","18.3","26.3","10.3"
"USW00023232","1951-06","0","0","0","0","8.3","0.0","36.7","0.0","20.7","29.7","11.6"
"USW00023232","1951-07","0","0","0","0","9.4","0.0","40.6","0.0","22.7","32.4","13.0"
"USW00023232","1951-08","0","0","0","0","11.1","0.0","39.4","0.0","22.5","31.7","13.3"
"USW00023232","1951-09","3","1","0","0","8.9","3.0","37.8","3.6","21.7","30.7","12.8"
"USW00023232","1951-10","4","2","1","0","5.6","26.4","32.2","33.8","16.8","24.4","9.1"
"USW00023232","1951-11","10","6","1","0","1.7","37.1","25.0","72.4","12.0","17.8","6.2"
"USW00023232","1951-12","11","7","1","0","-2.2","44.7","16.7","119.8","7.1","11.4","2.8"
"USW00023232","1952-01","16","12","3","0","-3.3","37.8","15.6","202.3","6.7","10.6","2.8"
"USW00023232","1952-02","9","4","0","0","0.6","9.9","21.7","28.8","9.3","14.4","4.1"
"USW00023232","1952-03","12","8","1","0","0.6","42.7","27.2","105.1","10.2","16.0","4.5"
"USW00023232","1952-04","6","2","0","0","2.8","15.5","28.9","33.7","15.1","21.8","8.3"
"USW00023232","1952-05","1","0","0","0","3.3","0.8","35.0","0.8","18.7","27.7","9.7"
"USW00023232","1952-06","3","2","0","0","5.0","3.6","36.7","6.4","18.5","26.5","10.5"
"USW00023232","1952-07","1","0","0","0","11.7","0.3","39.4","0.3","23.7","33.3","14.2"
"USW00023232","1952-08","0","0","0","0","10.0","0.0","38.3","0.0","23.3","33.0","13.5"
"USW00023232","1952-09","0","0","0","0","10.0","0.0","37.8","0.0","22.9","31.5","14.2"
"USW00023232","1952-10","0","0","0","0","5.6","0.0","36.7","0.0","18.7","27.2","10.2"
"USW00023232","1952-11","4","3","0","0","-2.2","21.6","25.6","50.8","10.2","17.0","3.4"
"USW00023232","1952-12","15","10","2","0","-0.6","42.9","16.7","180.3","8.3","11.4","5.1"
"USW00023232","1953-01","13","8","0","0","1.7","15.5","20.6","65.2","10.5","14.3","6.7"
"USW00023232","1953-02","3","1","0","0","-1.7","4.1","21.7","5.2","10.3","16.8","3.8"
"USW00023232","1953-03","5","4","0","0","-0.6","10.7","27.2","31.0","11.4","18.5","4.4"
"USW00023232","1953-04","7","5","1","0","0.0","34.0","31.7","54.1","14.1","21.7","6.5"
"USW00023232","1953-05","6","1","0","0","4.4","5.1","30.6","10.6","15.5","22.7","8.2"
"USW00023232","1953-06","2","2","0","0","7.2","10.4","36.7","16.0","19.6","28.0","11.2"
"USW00023232","1953-07","0","0","0","0","11.1","0.0","39.4","0.0","24.7","35.2","14.3"
"USW00023232","1953-08","1","0","0","0","10.6","1.8","37.2","1.8","21.7","30.4","13.1"
"USW00023232","1953-09","0","0","0","0","8.9","0.0","38.9","0.0","22.7","31.2","14.2"
"USW00023232","1953-10","2","1","0","0","3.3","6.9","32.8","8.2","16.8","24.9","8.6"
"USW00023232","1953-11","10","5","0","0","0.6","14.5","25.0","37.8","12.0","16.8","7.2"
"USW00023232","1953-12","2","1","0","0","-1.7","13.2","20.0","14.0","8.5","14.6","2.4"
"USW00023232","1954-01","10","6","0","0","-3.3","23.4","16.1","67.9","8.0","12.6","3.3"
"USW00023232","1954-02","8","4","1","0","0.6","40.6","23.3","91.1","9.3","13.9","4.8"
"USW00023232","1954-03","10","6","0","0","0.0","18.8","23.3","76.8","10.4","16.3","4.6"
"USW00023232","1954-04","4","2","1","0","3.3","32.3","32.2","41.2","16.4","23.6","9.3"
"USW00023232","1954-05","1","1","0","0","6.1","5.1","33.9","5.1","18.7","27.6","9.8"
"USW00023232","1954-06","0","0","0","0","7.2","0.0","40.6","0.0","20.8","29.4","12.1"
"USW00023232","1954-07","0","0","0","0","11.7","0.0","42.2","0.0","24.3","34.3","14.3"
"USW00023232","1954-08","2","2","0","0","10.6","5.1","34.4","8.7","21.2","29.6","12.7"
"USW00023232","1954-09","0","0","0","0","8.3","0.0","35.6","0.0","20.4","29.1","11.6"
"USW00023232","1954-10","1","0","0","0","2.8","0.3","31.1","0.3","16.6","24.9","8.2"
"USW00023232","1954-11","5","5","1","0","-2.2","25.7","22.8","76.5","10.6","15.5","5.6"
"USW00023232","1954-12","11","8","2","0","-1.7","46.0","17.2","112.1","6.4","9.5","3.3"
"USW00023232","1955-01","14","7","0","0","-2.2","18.0","15.0","73.0","5.6","9.6","1.5"
"USW00023232","1955-02","3","3","0","0","-2.2","14.7","18.9","25.9","8.7","15.1","2.3"
"USW00023232","1955-03","3","1","0","0","-0.6","8.4","27.2","11.2","12.1","19.7","4.6"
"USW00023232","1955-04","10","7","0","0","1.1","18.8","26.7","58.8","12.0","18.8","5.1"
"USW00023232","1955-05","3","1","0","0","5.6","13.7","35.0","14.5","18.5","26.6","10.4"
"USW00023232","1955-06","0","0","0","0","7.2","0.0","38.9","0.0","20.7","29.6","11.8"
"USW00023232","1955-07","0","0","0","0","9.4","0.0","38.9","0.0","22.5","32.0","13.0"
"USW00023232","1955-08","0","0","0","0","9.4","0.0","40.6","0.0","23.8","34.5","13.2"
"USW00023232","1955-09","2","2","0","0","8.3","10.7","42.2","17.1","21.9","31.7","12.2"
"USW00023232","1955-10","2","2","0","0","6.7","9.4","31.7","11.9","17.5","25.7","9.3"
"USW00023232","1955-11","6","4","0","0","-0.6","13.5","27.2","32.4","10.8","16.7","5.0"
"USW00023232","1955-12","19","13","5","0","1.1","72.9","17.2","321.2","9.7","13.1","6.4"
"USW00023232","1956-01","17","13","1","0","0.0","27.9","14.4","154.9","8.6","11.6","5.6"
"USW00023232","1956-02","7","4","0","0","-1.7","18.5","17.8","48.6","8.4","14.1","2.7"
"USW00023232","1956-03","3","1","0","0","0.6","2.5","25.6","4.3","12.2","19.5","4.9"
"USW00023232","1956-04","7","4","0","0","3.9","10.2","29.4","36.6","14.7","22.1","7.4"
"USW00023232","1956-05","6","2","0","0","7.2","17.3","35.6","21.9","18.2","25.8","10.5"
"USW00023232","1956-06","0","0","0","0","8.9","0.0","41.1","0.0","22.3","31.3","13.2"
"USW00023232","1956-07","0","0","0","0","11.1","0.0","39.4","0.0","23.5","32.9","14.1"
"USW00023232","1956-08","0","0","0","0","10.6","0.0","38.3","0.0","22.3","31.4","13.1"
"USW00023232","1956-09","2","1","0","0","10.6","21.1","35.6","21.4","21.6","30.0","13.3"
"USW00023232","1956-10","6","4","0","0","3.3","16.8","30.6","31.3","16.0","22.8","9.3"
"USW00023232","1956-11","1","0","0","0","0.0","1.5","25.0","1.5","11.7","19.0","4.4"
"USW00023232","1956-12","2","1","0","0","-3.9","4.1","18.3","4.4","6.8","12.9","0.6"
"USW00023232","1957-01","9","5","0","0","-2.8","21.6","15.6","53.7","6.3","11.2","1.4"
"USW00023232","1957-02","14","7","0","0","-2.2","24.6","23.3","106.5","11.2","15.2","7.1"
"USW00023232","1957-03","11","6","0","0","2.2","11.7","26.1","52.6","12.4","17.8","7.1"
"USW00023232","1957-04","5","4","0","0","6.1","15.2","32.2","38.1","15.8","22.7","8.9"
"USW00023232","1957-05","9","4","0","0","7.8","17.0","35.0","40.8","17.8","24.3","11.3"
"USW00023232","1957-06","0","0","0","0","10.6","0.0","41.1","0.0","23.8","32.9","14.7"
"USW00023232","1957-07","0","0","0","0","11.7","0.0","38.9","0.0","24.3","33.7","14.9"
"USW00023232","1957-08","0","0","0","0","10.0","0.0","38.3","0.0","22.6","31.5","13.7"
"USW00023232","1957-09","2","2","0","0","11.1","17.8","39.4","27.5","21.9","29.7","14.1"
"USW00023232","1957-10","5","3","0","0","7.8","8.9","25.6","23.3","16.1","21.7","10.5"
"USW00023232","1957-11","5","1","0","0","0.6","10.9","21.7","13.1","10.9","16.9","4.9"
"USW00023232","1957-12","10","7","1","0","-1.1","26.9","16.1","75.9","7.4","11.0","3.7"
"USW00023232","1958-01","13","9","0","0","-1.1","24.6","16.7","123.8","7.6","11.6","3.6"
"USW00023232","1958-02","15","10","3","0","2.2","46.0","20.6","196.2","12.2","16.0","8.4"
"USW00023232","1958-03","18","13","0","0","0.6","22.9","18.3","142.8","10.4","15.3","5.5"
"USW00023232","1958-04","5","4","2","0","5.6","55.1","28.9","101.6","15.4","22.0","8.7"
"USW00023232","1958-05","3","1","0","0","7.2","17.8","35.0","19.3","19.4","27.1","11.6"
"USW00023232","1958-06","3","1","0","0","11.1","4.3","37.8","5.8","21.5","29.1","14.0"
"USW00023232","1958-07","0","0","0","0","13.3","0.0","38.3","0.0","23.6","32.5","14.8"
"USW00023232","1958-08","1","0","0","0","13.9","0.3","38.9","0.3","25.8","35.0","16.6"
"USW00023232","1958-09","1","0","0","0","10.0","2.0","39.4","2.0","23.2","31.7","14.8"
"USW00023232","1958-10","1","1","0","0","9.4","6.1","35.0","6.1","19.6","27.4","11.8"
"USW00023232","1958-11","2","0","0","0","-2.8","1.8","27.2","2.3","12.4","19.2","5.7"
"USW00023232","1958-12","5","2","0","0","1.1","10.2","21.1","19.5","10.2","16.2","4.2"
"USW00023232","1959-01","10","6","2","0","-1.7","33.5","19.4","125.2","9.5","13.3","5.7"
"USW00023232","1959-02","10","9","0","0","0.0","24.1","21.1","104.4","9.7","14.6","4.8"
"USW00023232","1959-03","6","3","0","0","2.8","3.6","24.4","13.6","14.0","21.0","6.9"
"USW00023232","1959-04","2","1","0","0","6.7","4.8","32.2","5.3","17.7","25.9","9.4"
"USW00023232","1959-05","0","0","0","0","5.0","0.0","33.3","0.0","18.1","25.9","10.3"
"USW00023232","1959-06","0","0","0","0","10.0","0.0","40.6","0.0","23.5","32.9","14.0"
"USW00023232","1959-07","0","0","0","0","11.7","0.0","41.7","0.0","25.4","35.5","15.3"
"USW00023232","1959-08","0","0","0","0","10.6","0.0","40.0","0.0","23.3","32.4","14.1"
"USW00023232","1959-09","3","1","1","0","7.8","38.9","36.1","41.0","20.9","28.6","13.2"
"USW00023232","1959-10","0","0","0","0","5.6","0.0","31.7","0.0","19.1","26.5","11.7"
"USW00023232","1959-11","1","0","0","0","1.7","0.5","23.9","0.5","12.5","20.2","4.8"
"USW00023232","1959-12","4","2","1","0","-1.7","26.4","21.7","34.6","8.1","14.2","2.1"
"USW00023232","1960-01","14","8","0","0","-3.3","22.6","17.2","87.3","8.0","12.0","4.0"
"USW00023232","1960-02","9","6","0","0","1.1","24.6","17.8","84.8","10.4","15.2","5.7"
"USW00023232","1960-03","11","4","0","0","2.2","10.4","27.2","36.4","13.5","18.9","8.1"
"USW00023232","1960-04","5","3","0","0","3.9","21.3","29.4","33.4","15.5","22.5","8.4"
"USW00023232","1960-05","4","1","0","0","3.3","12.2","37.2","14.0","18.3","26.8","9.7"
"USW00023232","1960-06","0","0","0","0","11.7","0.0","43.3","0.0","25.1","35.0","15.1"
"USW00023232","1960-07","1","0","0","0","10.0","0.3","43.9","0.3","26.1","36.7","15.5"
"USW00023232","1960-08","0","0","0","0","11.1","0.0","40.6","0.0","24.1","34.5","13.8"
"USW00023232","1960-09","0","0","0","0","7.8","0.0","39.4","0.0","22.4","32.4","12.5"
"USW00023232","1960-10","0","0","0","0","7.2","0.0","30.6","0.0","18.7","26.6","10.8"
"USW00023232","1960-11","12","9","1","0","1.1","27.4","30.6","108.0","11.7","16.6","6.8"
"USW00023232","1960-12","6","2","0","0","-1.7","10.4","17.8","22.1","7.6","11.5","3.8"
"USW00023232","1961-01","6","5","0","0","-3.3","24.1","16.1","88.2","5.7","8.6","2.9"
"USW00023232","1961-02","7","3","0","0","0.6","16.0","20.6","31.8","11.0","16.2","5.7"
"USW00023232","1961-03","10","7","0","0","2.8","20.1","24.4","51.3","11.6","17.3","6.0"
"USW00023232","1961-04","3","2","0","0","1.7","6.1","30.6","11.7","15.3","23.5","7.1"
"USW00023232","1961-05","5","1","0","0","3.9","2.8","30.6","4.7","16.9","25.4","8.4"
"USW00023232","1961-06","1","0","0","0","10.6","0.3","46.1","0.3","24.6","35.0","14.3"
"USW00023232","1961-07","0","0","0","0","10.6","0.0","45.0","0.0","26.2","37.1","15.3"
"USW00023232","1961-08","1","0","0","0","11.1","0.8","40.0","0.8","25.1","34.8","15.5"
"USW00023232","1961-09","1","1","0","0","7.8","4.3","36.7","4.3","21.3","30.6","12.1"
"USW00023232","1961-10","2","0","0","0","3.3","0.5","35.6","0.8","17.8","26.1","9.4"
"USW00023232","1961-11","6","5","0","0","-3.3","24.1","25.6","79.5","11.2","17.6","4.8"
"USW00023232","1961-12","5","2","1","0","-1.7","48.5","17.2","62.8","6.7","10.3","3.1"
"USW00023232","1962-01","2","2","0","0","-3.9","22.6","18.9","25.4","5.4","10.7","0.2"
"USW00023232","1962-02","14","12","3","0","-2.2","57.2","16.7","222.7","8.6","12.1","5.2"
"USW00023232","1962-03","6","4","0","0","0.6","16.3","22.8","42.9","10.6","16.5","4.6"
"USW00023232","1962-04","2","1","0","0","3.9","3.6","31.7","3.9","16.3","25.0","7.7"
"USW00023232","1962-05","1","0","0","0","6.7","0.8","32.8","0.8","17.5","25.6","9.4"
"USW00023232","1962-06","1","0","0","0","8.9","0.3","40.6","0.3","22.0","31.7","12.3"
"USW00023232","1962-07","0","0","0","0","11.1","0.0","40.0","0.0","23.9","34.5","13.3"
"USW00023232","1962-08","1","1","0","0","11.1","3.3","40.0","3.3","23.8","33.6","14.0"
"USW00023232","1962-09","3","0","0","0","10.0","0.5","36.1","1.5","21.6","30.8","12.4"
"USW00023232","1962-10","5","4","2","0","7.8","95.8","33.9","190.9","16.8","22.6","11.1"
"USW00023232","1962-11","2","1","0","0","1.1","8.1","25.6","9.9","12.6","18.5","6.6"
"USW00023232","1962-12","4","3","0","0","-4.4","19.8","16.7","46.8","7.8","11.4","4.2"
"USW00023232","1963-01","6","3","2","0","-5.0","53.1","16.7","119.7","5.0","10.2","-0.2"
"USW00023232","1963-02","8","3","0","0","3.9","22.9","22.8","53.3","13.3","18.0","8.5"
"USW00023232","1963-03","11","7","2","0","-0.6","34.8","22.2","108.0","10.6","16.6","4.4"
"USW00023232","1963-04","13","8","1","0","1.1","30.2","23.3","89.9","12.0","17.4","6.6"
"USW00023232","1963-05","3","2","0","0","5.0","9.7","32.2","17.6","16.7","23.3","10.1"
"USW00023232","1963-06","0","0","0","0","9.4","0.0","39.4","0.0","21.2","30.1","12.3"
"USW00023232","1963-07","0","0","0","0","10.6","0.0","37.8","0.0","23.3","33.0","13.6"
"USW00023232","1963-08","0","0","0","0","10.6","0.0","39.4","0.0","23.9","33.7","14.2"
"USW00023232","1963-09","1","1","0","0","11.1","11.9","40.0","11.9","23.3","31.9","14.7"
"USW00023232","1963-10","6","3","0","0","3.3","12.7","37.2","27.7","17.9","24.7","11.1"
"USW00023232","1963-11","11","8","0","0","1.1","23.6","22.2","110.6","10.9","14.9","6.8"
"USW00023232","1963-12","4","2","0","0","-3.3","5.3","11.1","11.5","5.1","7.6","2.6"
"USW00023232","1964-01","11","5","1","0","-2.2","62.7","16.7","97.3","7.3","11.8","2.8"
"USW00023232","1964-02","2","1","0","0","-0.6","3.6","24.4","3.9","9.6","17.0","2.3"
"USW00023232","1964-03","6","4","0","0","-0.6","14.0","26.7","34.6","11.3","18.2","4.3"
"USW00023232","1964-04","1","1","0","0","2.2","4.3","32.8","4.3","14.9","23.5","6.4"
"USW00023232","1964-05","4","1","0","0","2.8","4.3","32.8","5.9","17.2","26.0","8.4"
"USW00023232","1964-06","4","1","0","0","9.4","8.1","41.1","9.9","21.1","29.6","12.6"
"USW00023232","1964-07","1","0","0","0","10.6","0.3","41.1","0.3","24.4","34.4","14.4"
"USW00023232","1964-08","1","1","0","0","11.1","2.8","38.9","2.8","24.3","34.0","14.6"
"USW00023232","1964-09","0","0","0","0","7.8","0.0","39.4","0.0","21.3","30.4","12.1"
"USW00023232","1964-10","3","2","0","0","6.7","22.1","35.0","43.7","19.3","27.3","11.2"
"USW00023232","1964-11","11","7","0","0","-1.1","15.5","21.7","68.5","10.1","14.7","5.6"
"USW00023232","1964-12","21","11","1","0","-0.6","51.8","18.9","153.2","9.8","13.3","6.4"
"USW00023232","1965-01","11","7","0","0","-1.7","23.6","14.4","76.4","7.4","10.4","4.5"
"USW00023232","1965-02","5","2","0","0","0.0","6.1","21.1","10.4","9.6","15.4","3.7"
"USW00023232","1965-03","6","4","0","0","1.7","11.7","24.4","37.5","11.6","17.4","5.9"
"USW00023232","1965-04","12","8","0","0","2.8","19.3","31.1","68.5","14.1","19.6","8.6"
"USW00023232","1965-05","1","0","0","0","3.3","2.3","34.4","2.3","18.0","26.8","9.1"
"USW00023232","1965-06","0","0","0","0","7.8","0.0","35.6","0.0","19.4","27.7","11.2"
"USW00023232","1965-07","0","0","0","0","10.6","0.0","38.9","0.0","23.5","33.4","13.6"
"USW00023232","1965-08","1","1","0","0","13.3","16.5","37.8","16.5","24.2","33.3","15.2"
"USW00023232","1965-09","0","0","0","0","6.1","0.0","33.9","0.0","19.8","28.7","10.9"
"USW00023232","1965-10","1","1","0","0","5.6","2.8","33.3","2.8","18.9","27.9","9.8"
"USW00023232","1965-11","11","9","0","0","1.1","20.3","25.0","74.3","12.6","17.6","7.6"
"USW00023232","1965-12","8","4","0","0","-4.4","22.4","12.8","62.0","5.0","8.5","1.5"
"USW00023232","1966-01","5","4","1","0","-2.2","30.0","19.4","48.5","7.6","13.0","2.2"
"USW00023232","1966-02","10","7","0","0","-0.6","7.9","17.8","39.7","8.6","14.1","3.1"
"USW00023232","1966-03","3","0","0","0","-2.2","1.5","30.0","3.6","12.4","18.8","6.0"
"USW00023232","1966-04","3","2","0","0","4.4","6.4","31.7","12.0","17.1","25.6","8.7"
"USW00023232","1966-05","2","1","0","0","7.8","4.3","35.6","6.3","19.1","27.8","10.4"
"USW00023232","1966-06","1","0","0","0","6.1","0.5","41.7","0.5","22.5","31.8","13.2"
"USW00023232","1966-07","2","0","0","0","11.7","2.3","38.9","2.6","22.7","31.9","13.5"
"USW00023232","1966-08","0","0","0","0","9.4","0.0","41.7","0.0","24.9","35.3","14.6"
"USW00023232","1966-09","2","0","0","0","8.9","1.0","38.9","1.8","22.2","31.1","13.4"
"USW00023232","1966-10","0","0","0","0","4.4","0.0","32.8","0.0","17.8","26.1","9.5"
"USW00023232","1966-11","10","8","2","0","0.6","38.9","28.9","145.6","12.6","17.5","7.7"
"USW00023232","1966-12","8","6","1","0","-2.2","26.4","15.6","89.7","7.8","10.7","5.0"
"USW00023232","1967-01","11","8","3","0","-1.7","77.5","17.2","213.9","7.7","11.9","3.4"
"USW00023232","1967-02","2","2","0","0","0.6","5.6","21.1","10.4","9.1","14.1","4.1"
"USW00023232","1967-03","11","7","0","0","0.0","23.9","21.7","99.3","10.4","15.7","5.1"
"USW00023232","1967-04","15","9","0","0","1.1","21.3","18.3","86.5","9.8","14.7","4.8"
"USW00023232","1967-05","2","1","0","0","4.4","3.0","38.3","3.3","18.4","27.2","9.7"
"USW00023232","1967-06","4","3","0","0","9.4","5.1","39.4","15.3","20.8","29.5","12.1"
"USW00023232","1967-07","0","0","0","0","11.7","0.0","40.0","0.0","25.6","35.8","15.3"
"USW00023232","1967-08","0","0","0","0","12.2","0.0","41.7","0.0","26.1","37.0","15.3"
"USW00023232","1967-09","1","0","0","0","12.2","1.0","36.1","1.0","23.8","32.6","15.0"
"USW00023232","1967-10","2","1","0","0","6.7","4.3","31.1","6.1","18.6","27.1","10.1"
"USW00023232","1967-11","7","4","0","0","1.1","10.2","28.9","30.0","13.4","19.2","7.6"
"USW00023232","1967-12","5","4","0","0","-3.9","14.5","22.2","32.8","6.6","12.3","1.0"
"USW00023232","1968-01","9","5","1","0","-4.4","31.0","17.2","95.7","6.3","11.2","1.4"
"USW00023232","1968-02","10","5","0","0","0.6","13.0","22.8","54.1","12.5","16.9","8.1"
"USW00023232","1968-03","6","5","0","0","2.8","20.8","26.7","60.7","12.8","19.0","6.6"
"USW00023232","1968-04","1","1","0","0","2.8","10.7","32.8","10.7","15.5","23.6","7.4"
"USW00023232","1968-05","2","1","0","0","5.6","3.6","35.6","4.1","18.1","26.8","9.5"
"USW00023232","1968-06","1","1","0","0","8.9","3.8","41.1","3.8","23.3","33.2","13.4"
